   ( 10.533011209982142     ;  9.363022845417294    )         ( 9.630169640402132    ;  3.1339415682905227    )     
  (    4.881670185683632    ;    4.535228241537642     )       (    4.168975092224025   ; 5.002541914652548     ) 
 (    4.347079066697283 ;  9.403461702023037 )     (   8.631679163445098     ;     2.393696955308191   )  
    ( 1.4967218340932977  ; 8.45066715363173     )      (     7.0588881708142335     ; 3.748510433566409  )     
    (     9.425580647082946     ;   10.538587168718053  )       (  5.98297156778397   ; 7.199537148355262 ) 
     (     7.100680183301047   ;  9.620957584457273   )        (     8.229635624708576 ;     2.084759379038891    ) 
  (   2.869692987226097 ;    8.308267167491458 )       ( 7.383561432688165    ;  5.813126455757447     )   
   ( 1.1336085834528822     ;   9.284076736060898   )       (     7.918104176320766 ;     1.0816571027609603     )     
  (  7.183463598102725 ;    9.572903774591383   )      ( 5.98905583603075     ;     8.444103884184871   )    
   (   5.2011359431094455 ;     2.6596675488483212  )     (     5.892468861282001 ;     9.231180124796285    )     
     (  4.424200455677788     ;  3.460697776395755    )   (     7.186545061506768     ; 3.8223495292283287     )    
    (     8.474847408524667  ;     1.1463054367499517  )      (     7.477583530768323     ;  10.269178425196852  ) 
     (     2.8528632203509456 ; 4.814915795733386 )      (     5.869994088162517   ;     8.27024981113555    ) 
 (  5.592674484130859  ;    7.018764016558126 )      (    2.080371540092485  ;     3.497641070894719 )    
  (   6.084453301562306   ;    10.141154177202516 )       (    6.215632329038398     ;   7.2749631948352125    ) 
     ( 7.059286233358005  ; 10.625279682424353   )    (  4.215215729490664  ; 6.60696247589312  ) 
  (   4.738405002732358    ;  6.054606337009318 )      (    3.95734445014594   ;  9.560685798202236   )    
   (     2.1464799206595  ;  10.084818303772016  )      (   7.029350379313033  ;   10.998206910571113 )    
   (    10.588975958396741   ; 10.227326722792247 )       (   1.1620610776861275   ;    3.6609168885643655     )     
 (  4.293571243755956   ;    3.4843403213342574     )        (     8.32825037124661    ;   9.605375283415329   ) 
    ( 3.2156377576055384    ; 4.83549823796635 )      (    3.5051495425206163    ;    6.990724714484898    )     
    (   9.007785199178365     ;    3.5760664764912153    )          (  9.10102277097679   ;  7.217669426807212     )    
 (  9.153466306552247    ;    2.5066961270418022    )       ( 10.045804214861032     ;  7.419012672821518   )     
   (   4.264646240006094 ;   4.974743726871765    )       ( 4.5457974050205205 ;    3.3017596983186275   )    
   (    3.5435329735137033  ;   4.7671548784275855  )      (    5.502437472257611    ; 7.340782979840636 )    
    (    3.4083701099855315    ;  3.854910156126884   )   ( 7.5951165807426815    ;   7.324048297923625    ) 
     ( 4.2832945789500245   ;   2.989032929313889 )       (    5.028070257805903    ;   10.249404700921387     ) 
    (     10.552253032692605   ; 10.148161113048825     )    (  4.941327078799563     ; 6.572936794788237   ) 
    (    8.676984614950348 ;    1.837679195946749 )      (    1.4857220795599426   ; 9.808878241233836   )  
   (  8.479063173122384  ;  2.240415089919952     )      (    5.56196964963784    ;  6.481090413057727  )   
  (   2.5860036078617945   ;     5.218897853016265    )    (   5.223802537314434 ;  1.426100767739761     )     
  (    9.041431093450315 ;   4.169178744044819   )     (     1.745170335385793  ;    3.447704888094128 )     
   ( 2.079310114217793   ;    4.7262144914022075 )  (   6.351501992570167     ;  6.32313196646956   ) 
  (     6.062240097034737 ;  5.320812999616434   )    (     2.6150304878929234  ;   10.160770677757688     )  
     (     7.583810263803182 ;  10.588141717126096 )       (     9.51418078563622  ; 8.109459837052068 )  
  ( 10.735017801765185   ;    2.627798143754138  )      ( 10.157018165126978   ; 3.4193397441386 ) 
  (    10.534749426134773  ;  5.11544404249811    )      ( 1.168761470217308   ;    1.8542669715321005     ) 
 (    9.524325068454614     ;  5.266000151887281   )     (    7.743357925696149     ;   4.45579088242554     )     
   (    2.526102722101954 ;   8.648404900679473   )     (   9.35911899909145  ;    5.658694486255127   )   
   (    4.566148393751557    ;  1.8519357092873103 )       (    1.15842185271707 ; 1.7580949380154745    )   
   (    6.960965572860144    ;  8.004091015288733    )  (  5.991470500005728  ;  4.728109418271903     )    
    ( 6.568289509084603    ;     10.14003786589918   )         ( 2.124120763947327   ;    6.392081103957663  )  
   (    3.201943391907527     ; 7.423618595400276  )     ( 1.6097670259758858    ;  7.944369327775393   )   
    ( 10.21075620895264   ;     9.219922622495364  )   ( 4.3252932239966935    ;     9.823701467511228     )  
 ( 3.2215438476120686   ; 2.0194188227376855 )     (   2.6710838527227176    ;  6.938087980871867    )  
   ( 2.0461530674564044 ; 4.2136527228621325  )      (  1.9350984680931795     ;   4.2412981271530095  )     
     (    10.75256648078242   ;     3.7225035251316285   )       (    1.3210102173149099   ;   7.660901367628139 )   
   (  10.900072043071322  ; 3.4730052085290186     )         (    10.6404045947304     ; 5.377867664629339 )     
  (     2.938493253561411  ; 9.72973058920741     )      (  7.669041627262196  ;     4.457733310336858     )  
 (     10.771482971661634   ; 8.276736179530587  )      ( 1.167180967892987     ; 7.833326995365194   )    
  (     4.48387958260726    ; 3.4510703043951     )    (     4.563968928605938 ;  6.639060512988267   )    
  (  6.233124692793876    ;   5.027845443409477    )     (   5.305887974325874     ;    2.8967795541494947    )     
   (   4.304744962492869   ;     7.95687010506484 )   (    4.869269646436808     ;     7.553179138110967  )   
    (   10.331894872198758 ;   9.950844479727802   )      (  4.436868457184234    ;  8.868780176968794    ) 
 (     4.678963179323187    ;    1.9251202439847206     )        (   1.2384989156305195    ;  6.158469334703044    )  
  (    4.989241053578832 ; 6.289019673459897   )       (  10.555736653738908     ;     3.8836009141635435   )  
    (  2.8966533066635147    ;  8.088720248089622  )       (   8.390679256743574 ;     1.0956614425438007    )   
   (    3.9015514496458463 ;     4.001699608951467    )       (  9.79877134265987    ;  1.231497178860478    )  
 ( 5.410570291685905   ;    4.182744070398451     )    ( 7.8856917302664264  ;  7.260102382770021     )    
   (  7.940545472387781 ;   1.9615195699110257     )   (   8.468303664134563   ;    7.1809727405650206  )  
     (   4.48649542955683  ; 6.391704981161051 )        (    5.399666383071472  ;   4.874019105472896    )   
  ( 3.053664002565554 ;    2.6516878647935695    )      (    1.5581101926455634     ;  1.3010455010646396  )     
  (     7.353626875077766     ;   5.296822582420591    )      (     10.50037347717202 ;    1.0587871409426566     )   
  (  10.664460292509089     ; 9.363251444379108    )     ( 3.7788023217108493  ;   9.28351360560834 )    
  ( 7.854971085648351    ; 4.323287624654679    )      (  8.922613116606426    ;   3.9071932277016312   ) 
 (    10.572991055177884   ;    5.892361109569247 )       (    3.083216728958247    ;  8.265220101222926 ) 
 (    10.59773221531987  ;     10.687527158692587   )        ( 7.343606401691243    ;    9.055703342208238   )  
     (     6.356205951346764    ;    8.737537203471526   )         ( 6.691806623510844   ; 4.6503197184447576    )   
   ( 7.6037034832526045   ; 8.844471513024743 )          (   10.65838617349245     ; 8.75672718953519   )  
    (    3.2683393492187145     ; 1.7969357877714756  )    (  9.618032136555643  ; 4.432543455130201     ) 
  (    7.459657834368031 ;   6.434818775167711 )          (  1.7551874975263606    ;  3.450883923393512    ) 
 (   8.641300333151264  ;   3.565613664264703     )       ( 5.693750749165101    ; 6.017464836646738 )  
 (  6.967737892195851 ;     2.732300651386578     )    (    3.7908381847134156  ;   5.839267605386208   )   
   (   4.785063494693847  ; 6.83279373166509   )     (  1.0946085024296461    ;     5.544765617270513   )   
  (   5.295848035136498  ;  9.590948363670257     )       (    4.966149647608126     ;    7.455713595584539  )  
     (     4.388059462854823  ; 10.879132167805242    )      (   10.365429307692134    ;  4.7105003267439045   )     
 (   10.628043231721081 ; 4.8923582859364565   )  (     5.801307048823849   ;   7.739063043206218 )    
   (  8.417565769644646   ;     6.173981774787926  )       (    4.945607721302288     ;  1.0893638343182213  )   
 (    9.31492074434487 ;  8.492957170454728   )          ( 8.911260678803362     ;   5.605429798732324   ) 
     (    6.520097156825474 ;   1.572659533715556    )   ( 4.194497435287289     ;     10.956955075747407     )     
   (   7.524010529149152  ;     10.671268305592076 )  ( 1.2811157317145985  ;    3.5204648300796917  )    
     (     9.921796515960134  ;   4.013711663475165     )        (    8.916802785507514  ;    4.612043499743647    )   
 ( 5.390165971179243 ;    3.0751765187185844 )        (    9.041523757727049     ; 4.0716229112004045     ) 
    (   6.828824822632706 ;  10.716178120729843  )     (   7.387970148053556 ;   4.198835253662665    )  
   ( 3.665954209760547  ;  2.1691942594472304    )   ( 4.744072662424908     ;     9.040427112759998  )   
 (  10.32775334309619    ; 3.876859968383698    )    (     3.8795765416755383     ;  4.029237171267743   )   
    (    2.872046948162364 ;    5.181727273091758    )      ( 7.136677786554435 ;    10.974735267219529 )     
 (     8.785952301894385  ;     7.867584248102321     )       (   9.684723035836887   ; 3.40512452303694    )   
   ( 4.947611300514588    ;    8.552339864342622  )    (   3.4389719799429144    ; 7.261005726112481    )   
     ( 8.751982715980539  ; 8.93246903909776   )      (   6.643422384568167     ; 1.94060507843291 )     
  (     7.400699632896048 ;     8.879020794242292 )      (     4.117696755751828   ; 6.696562260504909     )   
     (     10.355986775972742     ; 7.385189895270918     )     (    3.1679920619918347 ;  7.384284844553369 )    
  (    9.958641676849904 ; 6.365448916390214 )   (   10.162092587913225    ;  8.561860190801378    )    
   (     5.210078413673893 ;  2.306245425537167    )        ( 2.7684437588212165 ; 5.941534587092505  )   
    (    3.718433103873279   ;  10.76825870138909 )    (  2.859289990877091  ;     4.192751659734128    )     
   (     6.808733459809675 ;    8.740222166346808   )     (   5.077873959193662 ;     5.096754898439194    )    
   (    2.797128160473309    ;    9.844305500520809    )          (   6.069699146495468   ;     1.0527516876632184   )   
   (  3.4291814781472088    ;     7.393061130586176 )      ( 9.377854703768225  ;     8.935641303028099     )     
     (   8.482228764197405 ;    10.297932038768204   )  (   1.0024019523452867 ;     9.305303520071494 )     
   ( 3.531795252680793   ; 6.829322903615521     )   (     10.623824837111076   ;    5.967451039071412 )    
    (   5.882076319125449   ;  1.2282331569503449    )        ( 3.490541574106703     ;     10.886044161324083     )     
 (     3.660481802186677     ;    8.169453223594623    )       (    7.970479653206093     ;    9.447267791380936  )   
    (     3.076241482452297    ;  10.076322230238482 )   (    3.7667132272872133 ;   1.0750706907388476     )    
 (    8.843073283019121  ;  2.287049195107768  )    (  5.79716221734607    ;  10.198267653535954   )     
 (  2.765914713381278   ;     1.072595835785535   )    (   8.73835499619869     ;     2.569204380735564  )   
     ( 5.491716737066472     ;  9.506123751902274  )    ( 7.233253384172346   ;   1.933984382245956 )   
   (     6.424298200375085 ;    6.1840006927826865 )        (   6.763138839198935 ;    2.054258428516687   )   
 ( 6.8032661121343025     ; 1.7983728390889455    )   (   10.183563194071823  ;  9.080576030070763 ) 
     (    10.946994845427325  ;    8.56129765953661    )       (  4.924360141069987    ; 9.277301403664282    )  
   (    10.659671339349234 ;    7.480439652363181     )     (   5.853720667699166   ;    7.09908923120777   )  
 (     7.80239966977278 ;  8.48632889704348  )      (     8.806329686835163 ;  8.618924607291753    )    
    (   10.028370279036292    ; 8.411181298664783   )       ( 9.775565574902862    ;     5.307725461683045  )     
     (    4.682090660804107   ;  1.8192822385952292  )     (    4.769762990619965 ;     3.165506637227864     ) 
 ( 5.862678766698171  ;   9.688933109904873     )       ( 5.332537409683548 ; 2.204107187783723   )  
     (  9.651218762171785 ;    10.94595827884776     )     ( 4.727171896940064  ;     1.2814797785929934    ) 
     ( 2.5021805472358505   ;    1.8487762722011816  )        (    9.785067382637488     ;  3.287542561627176   )  
     ( 7.798899242241456   ;    8.225034072874948  )    (    3.418254729126086   ;    5.68159464348896   )  
     (   5.573119481596242 ;    5.55980146905271    )     (    2.7959689605368268   ;   1.381291644099211  )    
   (     10.388601609688061     ; 1.935330448754259   )      (     8.185286922036125    ;  5.003186785092696   )    
  (    2.3887891084637447   ;     8.822375392987926    )      (    7.45582725106986     ;    9.45483162196389   )    
   (   6.50854046041255   ;   4.723076824207851 )       (    1.24851199004438     ; 7.878441709875097 )  
 (   4.8499228392511595    ;    6.6654066984194085 )       (  3.8083915540780513 ;   5.946122807284304    )  
 (     7.222066659734706  ;    4.549176954566269    )       (  4.481531638213033    ;     9.506660970154066 )   
 ( 4.84508582947122 ;   3.3436106506469057   )      ( 4.875963926732428 ; 2.5838740780498073  )     
 (  2.21805722073439  ;  8.136474568973409 )       ( 6.686696804786698  ;  10.726527250819153    )   
    (   2.1510648011984683    ;  7.034775898275838   )         (   5.184791511253189  ;  4.709808803090993  )  
    (     8.961305964903719    ;   6.917019341867622    )     (   3.3704982939049293   ; 9.588370536390416 )  
 (    4.833258945865323 ;   7.037029196726156 )        (     1.7904565156964094  ; 4.1009297611662845    )    
  (     4.34291481609862     ;   5.479331709622832 )         (    9.018956700509587  ;   5.426433272248872   )    
     (  2.1460702682645882  ;   3.4661015100986026   )        (  7.803266082982051  ;   4.291785140382714  )    
  (  8.830683790638759 ; 2.5156695125818764 )       (    1.8730143096560516 ; 5.431136010154696   ) 
 (     9.933294563851327    ;     9.452593405235815    )  (   8.413644283337433 ; 8.396734872892829    )     
  (    3.119502067741675     ;     4.2692922901569865  )        (    1.2039242018567144  ;    3.7213438360763895  )  
  (     8.528511390216345   ;    5.839240781059563     )    (   9.417521908819433    ;     9.43221506969354 ) 
   (     7.281737756105294    ; 10.481728593415387  )        (     7.088642375909612  ;   2.9166306000986677     )    
   ( 3.1554758639519256   ;   8.378180635160874  )     (   8.241727348170865  ;  3.1390042808172294  ) 
    (  2.4176299329175346  ;     2.84004050369719  )  (  2.685217375782566   ;   8.209545865792258    )  
  ( 6.828508110584676 ;  7.428216122585023    )      (  7.4693769028833294 ;  3.3044888987060808     )   
 ( 4.805678037909798  ;   5.924088933544233    )        (   9.00818114684311  ;    3.937879810674049 ) 
   (    5.752884688912227   ;  10.152083141985525     )     (     10.865265885571002   ;     9.584929492908975  )    
   (   2.553032794779484  ;    10.653800454997958     )     (  2.2039396313181028  ;     2.656928759966576     )     
   (     7.225228711488338   ;     5.213715021880089 )      (  1.9012588615276829 ; 7.827725095868744  )    
 (    4.745887318877016  ;    10.236431929976  )        (    3.326163848041084   ; 6.71176165168009   )    
 (     10.033900449395727   ; 9.97550843625236   )    ( 4.781680225559942     ;    2.8936800591597116    )   
  (    3.099867368076098     ;   8.613836668017806 )          (   10.611179966371235  ;   2.3094846017965702   )    
     (   7.359388719329878   ; 10.195589506418187  )        (    7.968705710142869 ;  3.979269158838802 )   
     ( 6.110421928920109  ;  1.4097295782018717   )  (   4.253359715388491     ;     6.091506996822762     )  
 (     2.174700519796399 ;  2.2250788970635007    )     (   10.207751695654517     ;     2.438903185084386     ) 
  (   5.703213989032998  ;  9.376953252385547     )       (    3.680512022434418     ; 4.205807772607725   )     
     ( 5.145752045665791  ;     7.70535739656993     )      ( 9.052866346002622     ;   2.1071944200764183     )  
     (  6.384510750736638     ;   4.344743489651309  )      (   7.329272751755069  ; 3.879199346227501    )     
    (     5.031759739981125   ;   10.765331981628172    )      (    1.892121079527426 ;   2.1212230471991482   )  
  (   6.891574775990767 ;  7.6659947089943135    )      (   4.920495672489626     ; 7.489595161401364 )     
    (   1.58563019092572   ;     7.71870102503457   )     (     9.472999692971626 ;   2.242801660345779     )     
    (  4.3430548705625895  ;   1.1645256972860831     )        ( 2.2346427188538778   ;    9.138273992905509     )     
     (   10.954351258136622   ;  9.261220285798675     )      (     1.9277903539238452    ;  10.680741747626989   )   
 (   10.889375813356397     ; 10.582345394491087    )         ( 8.387175628681122     ;   3.7221465234138362 )   
 (    3.5793824912129306    ;    5.16796789342242    )       (  7.298974948305997   ; 4.413119169251065 )     
    (    2.863129166077374 ;    1.526918269101403  )        (   5.603944787995334  ;  8.506019871429055 ) 
    ( 4.597045883500246  ;   1.4906111575715233   )     (  2.564621147322561  ;  2.0095390766104915   )    
 (   2.429465014217972     ;   7.918429879835878   )       (    1.49658183812754     ;     7.194863795594432 )   
     (  6.738916365104799  ;     10.254670881802427   )   (    7.16377182945376 ;    8.953402954784021   )  
   (   1.7364812120997932  ; 2.937052772615433     )      ( 3.837889190841245  ;     6.506077234281662    )    
     (  5.732212184148873     ;   1.656787502681454    )        (   9.021836029817738   ;     5.464172126012951 ) 
     ( 9.565614155284493     ;   2.470212414791252     )       (   7.837230176757206  ;   5.241751902199404  )   
 ( 8.200186666383626     ;    8.76198726615687    )       (   3.075980075797278  ; 6.819636058801879   )  
    (   10.482030484307245    ;  1.0598516765097723   )     ( 5.915921466205293  ;   5.860939947568244    )  
 (     2.0625168828109857    ;     4.70094680205613 )        (    2.3005175678265046    ; 6.178175647877575 )     
 (     6.485016888512183    ;   10.349697584504744  )         ( 9.982621355004113   ; 8.55191777224665     )  
  ( 9.435696228860335   ;   2.3672596729869744     )   (     1.2323002915001782 ;  9.901029958667815   )    
    (   1.1583706921987693   ;     10.03252662302608  )      ( 6.208722706853516     ;   7.804453614400127 )   
   (     2.0334242095974897  ;  6.614701619386927 )    (  1.9961087199010465 ;     5.374561518917002 )  
 (    6.3207904780210935     ;   1.2974300720216017   )   (  2.3037417606548543 ;    1.48207129412136 )     
    ( 9.066996411198184   ; 8.954496139848906 )        (    2.8300430002149404  ; 1.3325225416243638    )   
    ( 1.1762671946749006  ; 2.7770799786181515    )     (   7.290709508281566   ;     2.3943169765355137    )   
 (   7.645696297813803     ; 4.7525798106765285  )       (     9.110912934517483 ;  10.678319695118935     ) 
  (   3.9644747057910714     ;  8.994994420797525   )      ( 3.7815625135562003   ;  2.369024482042298 )  
  (    5.677185406562289 ;   2.926868983796821  )        (  6.879629189906602     ;    5.807280251491943   )    
    ( 6.1111591839891135 ;   1.3128035533833917   )    (     2.7525333214455197  ;     8.824580931834175   )    
     ( 7.267893430760339 ;    8.144524137740042  )       (  8.866593800829891   ;     6.428917527224052    ) 
 ( 8.878531820439022   ;    1.377515244246256   )         ( 10.819540904508491    ; 3.8421922816558443    )    
 (  10.623409681513008    ;    5.519216203023357    )        (   3.0170905596532416     ;    9.88919665908871     )   
   (   2.515657995397345    ;     7.068779704680059    )      (   10.013581444620423 ;    5.738149190839866    )   
     (   8.448873245451711   ;  7.808392179729367     )        ( 3.516675444482408   ;   3.992799672250367    )    
  (   7.908848125123896  ;   10.946157137263919     )     (     10.056119300961598   ;     3.136092183537117  )   
 (     10.849363775771577    ;    5.110540643325919    )       ( 4.316568574353564     ;   2.3253923737549123     )   
  (  10.732048099016533     ;   1.1963808016167867   )   (     3.1344765251427056    ;  1.5392777412698357    )    
 ( 10.730291873486873    ; 7.062457138727214 )          (    5.15904247638649     ;   2.0758886010640234  )  
     ( 8.09723124411494 ;     5.080624736765001  )     (   1.1772249467805742  ;     2.4028438366911065  )     
   (     1.697789952974155  ; 7.53651005864265   )     (    10.102815307573833 ;  4.358716594004971   )   
   (   7.704786750578657   ; 4.881768689542099 )      (   5.629575912141006   ;    4.706075206574032    )    
    (    8.459102846745111 ;     1.8379065591785673  )        (  8.548439494463326   ; 7.036084211880434 ) 
 ( 9.493912604766345 ;    6.35166322925315  )      (     9.728771103115815    ;     9.024669705135093     )  
 (    9.722978149449077  ;  6.40195746961162  )     (  8.763693390325125   ;  10.040245230912502    )  
   ( 9.793004387242831    ; 9.658395942673277   )    (    3.279473095429534    ;  4.103002757459446    )    
   (    3.6000574931981255     ;    10.991343580519548     )      ( 3.9089714794559427    ;  3.195763890800242   ) 
  (  7.9700464922248475  ; 2.8335569212410197   )   (   9.929156103110637    ;    5.9263945323881595 )  
     (  5.503266221017336    ;    3.393380628060351    )         (     10.562675363794146     ; 6.54178201172756 )     
   (  5.5830035332912775   ;     7.719504732539433  )     (  6.943496462192444  ;     9.293374321437698   )   
   (     8.548205183710518 ; 6.617285954632098  )      (   9.74660404172968   ;   3.1542828703685157     )  
    (     8.030209700183752  ;   8.416630938913976    )       (     7.481763449690149     ; 1.887946445088451     )    
    (   6.453540189793067     ;  8.591442524576614   )       (  10.451344671201765    ;     4.468358093377772 )   
 (  8.700760239022701  ;   2.2306273355523087   )     (   5.372209841807533     ; 10.851856047314548   )     
   (  8.941393131805437 ;  4.360666553414781     )          (  5.661663072026229    ;    8.100473247029432 )     
 (  5.624901926695034   ; 3.1197499475615453  )    (  2.3874623603849603  ; 1.8568547783549574  ) 
   (    9.637733447902749   ;  10.78347130003279  )       ( 10.881894712510617  ;   8.170732719050749  )  
   (  10.624423433483106  ;    7.642086342553856  )        (    8.01991260363512     ;    10.676966514737492   )     
     (     6.472766491453447    ;     3.729333876353588   )      (  5.161334690240888     ;     8.125145382766753     )    
    (     10.963045871958204   ; 3.4028191061830695     )          (    1.7571072690736058    ;     7.260752520509273   )     
    (     4.581327302308899    ;  7.775960008098609    )         (    4.619629240237171  ;  6.05789149059072  )  
     (     3.496814426208216   ;   10.00149397429415     )     (   7.857139307772075    ;  2.3035773907781554    )  
     (   1.7032681568381782  ;  8.406550471930176 )        ( 8.472165492223043 ; 2.533586922558502     )    
     ( 1.324487187097573    ; 2.4792832339539865   )      (   2.624037625748187  ;     6.319874436460608     )  
     (   6.083851221610571 ;     6.707066377753892  )    (  7.555462457240628   ;   10.909548962231892     ) 
 (     2.9379276010587896   ;  7.266252887025402    )      (   4.183159504817463 ;    1.2154122983753848    )    
   ( 6.874138711133581    ;     6.563494786297168 )    (  5.352562051518597     ;     10.15806270590133     )     
     ( 3.872493826893053  ;    10.628627168785028  )       (  4.756578888372916     ; 4.359558618357878   )  
   (   7.031382635808992 ; 4.35911406591742    )     (    1.5184191145117745     ; 10.188646167937016  )  
  ( 10.857430215986273     ;     9.616055487979889  )    ( 5.438478876742707   ;    5.157547770940874    )     
  (    8.719416673304412   ;    1.1717597336980148  )       (   7.905291911228505  ;   9.670315721416143  )   
     (    8.466257339661933   ; 5.508876274893026     )    ( 3.4705412795684802 ; 4.122745056009548  )    
    (   1.2090461400267607    ;   7.471090780831945   )    (     7.0881338639037965    ;  6.353852023037868     )  
   ( 8.267162500821662 ;     9.765384293929118 )    (    2.0173378445643264   ;   4.448912865860299  )  
 (   1.2784387449067138    ;     10.315853800084236     )       ( 3.3899826387163667    ; 9.894065826279574   )     
  ( 10.473391325920012 ;     2.469095311243974    )        (     2.4417204804473602  ;  6.082476293466051    ) 
    (   6.113514933401228     ;  3.051149981727882     )   ( 6.407351951967599     ;   7.172063235759598     )  
     (    8.093637308029546    ;  3.276011991719823    )       (    9.08021241119088   ;    2.2947889270060653  ) 
     (    8.708339013807013  ; 7.505699762546885 )    (     7.035621923397291   ;  10.117511147864452    )  
 (   3.5824330262865915  ;   4.861889535170294     )     (   6.5183978774143085  ;   8.75439793659059  )  
 (   5.765509426757246   ;   8.689109598254777   )  (    5.994429317740678  ; 6.030903771710253  )    
  (  7.990540508520194  ;   8.869501200786681   )       (   9.366313961188602    ;   5.0993099432964915   )     
   (     8.096549648017639   ; 1.989136537991856  )        (  4.853058270573219 ;     10.405826803171255     )  
 (   2.6153420781688355    ;   4.355904017848728     )     ( 4.533839914897163    ;     9.009257372490598   )  
   ( 3.522298532488941   ;  2.868953432121777 )      ( 9.55583149844309   ;     2.251224914416742   ) 
     (     3.1512307914152027    ; 8.739704384676688    )     (    6.006089060547056   ;    2.7779627582434     )  
   (   2.2733006954623747   ;     9.064416561466839 )  ( 6.447500205152117   ; 1.9136658534337605    )     
  (  6.340001060585479     ;  1.2483238538479249   )      (  2.1187983421473313 ;   2.3854053201698213 )   
  (   4.890198421244065    ;    5.2813294294942565     )   (   10.79863521738245     ;    1.3996062199304773     )  
    (  9.121239463813147  ; 8.865264507631558  )      (    5.333719703479609    ;     9.070086236418398     )     
     (  2.6241200327537086 ;  10.392708975941137     )      (    7.831016965483303 ;     7.1976583215737255     )     
 (  10.282715442944088 ;    4.777374519687635    )       (    4.514010311028656    ;   3.401294549959786  )  
    (    10.337073364770934    ;  7.13605108263429 )        (     6.243026842615059  ; 5.600853938235609   )     
    (     4.610771293636509 ;    9.322114052042425   )    (   9.699623410212315  ;  1.8513720690469162     )  
     (    1.9023334629817081     ;   4.310596563597783 )     (   4.2350375580650255 ;   10.528912146806523     )     
   (  9.540713384806699   ;  3.4348210403049997  )       (   9.3826986228179    ;  5.867980242078984  )    
  (  8.104835535684067    ;    1.4745965963669485     )       (     8.03480352781607     ;     3.850502712912725   ) 
   (    4.307202968292813   ;   4.59597612206707  )     (     10.282952877737932  ;    3.4463645365209508   ) 
    ( 7.041564366468054    ;    6.142577892532074    )   ( 2.9228518984146223 ;  8.205513096165497   ) 
  (    1.5946461317019225    ;  5.27846879464858 )        ( 9.623071080935556 ; 3.2016206432152896 )   
     ( 7.021945105253071 ;   3.4826095446627185  )     (  6.757872565010289  ;    2.3273137045238617     )  
  (   1.6875849806028422  ; 3.894863312073018   )       (     9.90409622661642 ;   10.9409602709118   ) 
  ( 1.9682340965781344  ; 8.513566781241092    )         (  6.002109716764492  ;  8.865023781956651   )    
     (  9.121087814890585   ;    8.244663278191101  )  (  6.180820737746336    ;    8.73597638200387 )    
   (  9.315909745145042   ;   10.802398484138626   )  ( 4.246751631372665 ; 4.7057765882994245 )     
 (   1.831139938450165  ;   1.4615785122315486   )         (     5.837176651728967 ;  6.49490861452926  )    
  (    10.414062077509914  ; 1.6613914650899966   )       ( 3.237321847943863    ;     3.796984914387506  ) 
     (  2.8050349531081467  ;   10.46078956741897   )   ( 10.861626439382858  ;  6.034910082528307     )   
    (  3.4257850232366787   ; 3.845436716570988     )       ( 6.399069036028765     ;  2.46860782653482     ) 
    (     4.231763854662903 ;  6.886214671030444     )     (    2.622553265124921     ;   7.654311382434375     )  
    (   8.728565455047972 ;  3.7492951038828317 )    (   4.862358690039928  ; 7.255414766056623   )     
     (  4.152407295411642 ;     10.557773423449532  )      (   9.143652029464873     ;    9.204887616949478   )     
    (  6.814674650414755     ; 6.10486294547782  )    (    5.988062923773979 ;  5.219252070230921 )    
   (  5.610525350732926     ;  5.418654557786733   )       (    4.8793200017177645  ;  7.664122922975388    )  
   (  8.691559045340757  ;    1.1784370344913866   )  (   4.3929513452680045 ;  6.771308636443122    )  
   (     8.30254776995693   ;    7.982580011462524   )       (  2.9900468939229423  ;  3.207476824936995     )   
 ( 8.782229982318544   ;   4.467980740608363    )     (     5.475082117920447     ; 10.994381176548757    )  
    (  2.7281656055931127     ;     8.281071270217495    )      (   10.117806313120433   ; 5.780650029312113 )  
   (   10.325655432689457  ;     8.90039029819376    )     (    1.439191717760401    ;   3.4651398065123207   )     
    (     6.84072138969467   ;    3.310715004317326     )       ( 3.661445611752493 ;    4.171848915309696 )    
     (  3.2771502661403034     ; 9.528758747490654   )   (     9.822085920062705 ;     6.576394269345476   ) 
     (    5.197599347475891    ;   2.980427996952602     )    (   1.5520771164225746 ;    7.584052148963507 )     
    ( 4.7087656633833195  ;    10.729643489349671 )        (   4.518030972227553   ;     2.3593590032052525    )    
     (    10.610616542252089     ;     8.558723749019265     )      ( 4.528468201814292   ;   9.707276291397424 )  
  (   1.7096822913793022 ;  5.900330747967505   )   (    9.304143611820107     ;     7.805918544768379     )   
  ( 8.296413461585992    ;   3.620977482024236   )         (  10.912432444944583    ;   5.290841295332022  ) 
 (     6.786598300407241     ;   9.656100666924814  )   (  3.865781568897855    ;  2.690894310963026     )    
     ( 2.526844342663798     ;     7.496692072313626    )      ( 3.884220071611705  ; 9.215635442797621     ) 
     ( 5.764121381700372  ;     2.5274949756743994  )         (     2.3219349996605367    ;  9.894308586732821    )     
   (     5.779368130970601  ;     1.2167631284841465    )   (    1.2579081420729146 ; 8.066382108239576    )   
  (  8.185159372219019   ;   8.15758052095716  )       (   4.250616169213634  ;  8.223651530286011 )   
  (     10.387438731160648    ;   5.960745298140355    )      ( 7.756791966067951   ;     4.20390432370229  )    
     (     10.211310300629878 ;  2.999215666691584  )      (    8.214250512689269  ;    7.736146129434956     )  
     (  2.6908960402385587   ;    4.004117866846716  )     (  9.788774915967679  ;  2.3373911694054694 )   
